Type,Entry Time,Exit Time,Entry Price,Exit Price,Points,PnL INR,Cumulative PnL INR
SHORT,2021-11-22 09:15:00+05:30,2021-11-22 15:15:00+05:30,17682.2,17420.9,261.3,16984.5,1244389.25
LONG,2021-11-22 15:15:00+05:30,2021-11-23 09:15:00+05:30,17420.9,17257.0,-163.9,-10653.5,1233735.75
SHORT,2021-11-23 09:15:00+05:30,2021-11-23 11:30:00+05:30,17257.0,17447.55,-190.55,-12385.75,1221350.0
LONG,2021-11-23 11:30:00+05:30,2021-11-24 14:10:00+05:30,17447.55,17532.15,84.6,5499.0,1226849.0
SHORT,2021-11-24 14:10:00+05:30,2021-11-25 11:10:00+05:30,17532.15,17465.3,66.85,4345.25,1231194.25
LONG,2021-11-25 11:10:00+05:30,2021-11-26 09:15:00+05:30,17465.3,17316.05,-149.25,-9701.25,1221493.0
SHORT,2021-11-26 09:15:00+05:30,2021-11-29 09:45:00+05:30,17316.05,17028.05,288.0,18720.0,1240213.0
LONG,2021-11-29 09:45:00+05:30,2021-11-29 15:25:00+05:30,17028.05,17039.7,11.65,757.25,1240970.25
SHORT,2021-11-29 15:25:00+05:30,2021-11-30 09:15:00+05:30,17039.7,17161.05,-121.35,-7887.75,1233082.5
LONG,2021-11-30 09:15:00+05:30,2021-11-30 11:05:00+05:30,17161.05,17164.65,3.6,234.0,1233316.5
SHORT,2021-11-30 11:05:00+05:30,2021-12-01 09:15:00+05:30,17164.65,17175.5,-10.85,-705.25,1232611.25
LONG,2021-12-01 09:15:00+05:30,2021-12-01 14:05:00+05:30,17175.5,17105.45,-70.05,-4553.25,1228058.0
SHORT,2021-12-01 14:05:00+05:30,2021-12-01 14:45:00+05:30,17105.45,17184.2,-78.75,-5118.75,1222939.25
LONG,2021-12-01 14:45:00+05:30,2021-12-03 10:00:00+05:30,17184.2,17367.1,182.9,11888.5,1234827.75
SHORT,2021-12-03 10:00:00+05:30,2021-12-07 09:15:00+05:30,17367.1,17042.5,324.6,21099.0,1255926.75
LONG,2021-12-07 09:15:00+05:30,2021-12-07 15:00:00+05:30,17042.5,17174.3,131.8,8567.0,1264493.75
SHORT,2021-12-07 15:00:00+05:30,2021-12-08 09:15:00+05:30,17174.3,17354.0,-179.7,-11680.5,1252813.25
LONG,2021-12-08 09:15:00+05:30,2021-12-09 09:25:00+05:30,17354.0,17431.3,77.3,5024.5,1257837.75
SHORT,2021-12-09 09:25:00+05:30,2021-12-09 12:15:00+05:30,17431.3,17486.05,-54.75,-3558.75,1254279.0
LONG,2021-12-09 12:15:00+05:30,2021-12-09 14:20:00+05:30,17486.05,17460.8,-25.25,-1641.25,1252637.75
SHORT,2021-12-09 14:20:00+05:30,2021-12-10 14:25:00+05:30,17460.8,17475.65,-14.85,-965.25,1251672.5
LONG,2021-12-10 14:25:00+05:30,2021-12-13 11:50:00+05:30,17475.65,17544.8,69.15,4494.75,1256167.25
SHORT,2021-12-13 11:50:00+05:30,2021-12-14 12:00:00+05:30,17544.8,17327.0,217.8,14157.0,1270324.25
LONG,2021-12-14 12:00:00+05:30,2021-12-14 14:20:00+05:30,17327.0,17268.05,-58.95,-3831.75,1266492.5
SHORT,2021-12-14 14:20:00+05:30,2021-12-15 13:50:00+05:30,17268.05,17279.65,-11.6,-754.0,1265738.5
LONG,2021-12-15 13:50:00+05:30,2021-12-15 15:05:00+05:30,17279.65,17232.0,-47.65,-3097.25,1262641.25
SHORT,2021-12-15 15:05:00+05:30,2021-12-16 09:15:00+05:30,17232.0,17344.45,-112.45,-7309.25,1255332.0
LONG,2021-12-16 09:15:00+05:30,2021-12-16 12:00:00+05:30,17344.45,17222.65,-121.8,-7917.0,1247415.0
SHORT,2021-12-16 12:00:00+05:30,2021-12-16 15:20:00+05:30,17222.65,17276.95,-54.3,-3529.5,1243885.5
LONG,2021-12-16 15:20:00+05:30,2021-12-17 09:20:00+05:30,17276.95,17182.7,-94.25,-6126.25,1237759.25
SHORT,2021-12-17 09:20:00+05:30,2021-12-17 13:50:00+05:30,17182.7,17085.6,97.1,6311.5,1244070.75
LONG,2021-12-17 13:50:00+05:30,2021-12-17 14:35:00+05:30,17085.6,17019.2,-66.4,-4316.0,1239754.75
SHORT,2021-12-17 14:35:00+05:30,2021-12-20 13:35:00+05:30,17019.2,16528.1,491.1,31921.5,1271676.25
LONG,2021-12-20 13:35:00+05:30,2021-12-21 13:55:00+05:30,16528.1,16856.85,328.75,21368.75,1293045.0
SHORT,2021-12-21 13:55:00+05:30,2021-12-22 09:15:00+05:30,16856.85,16896.55,-39.7,-2580.5,1290464.5
LONG,2021-12-22 09:15:00+05:30,2021-12-23 13:45:00+05:30,16896.55,17057.4,160.85,10455.25,1300919.75
SHORT,2021-12-23 13:45:00+05:30,2021-12-24 13:55:00+05:30,17057.4,17010.75,46.65,3032.25,1303952.0
LONG,2021-12-24 13:55:00+05:30,2021-12-27 09:15:00+05:30,17010.75,16871.65,-139.1,-9041.5,1294910.5
SHORT,2021-12-27 09:15:00+05:30,2021-12-27 10:30:00+05:30,16871.65,16994.4,-122.75,-7978.75,1286931.75
LONG,2021-12-27 10:30:00+05:30,2021-12-28 14:40:00+05:30,16994.4,17192.25,197.85,12860.25,1299792.0
SHORT,2021-12-28 14:40:00+05:30,2021-12-28 15:20:00+05:30,17192.25,17238.85,-46.6,-3029.0,1296763.0
LONG,2021-12-28 15:20:00+05:30,2021-12-29 15:15:00+05:30,17238.85,17207.0,-31.85,-2070.25,1294692.75
SHORT,2021-12-29 15:15:00+05:30,2021-12-30 10:05:00+05:30,17207.0,17240.7,-33.7,-2190.5,1292502.25
LONG,2021-12-30 10:05:00+05:30,2021-12-30 14:55:00+05:30,17240.7,17204.05,-36.65,-2382.25,1290120.0
SHORT,2021-12-30 14:55:00+05:30,2021-12-31 09:15:00+05:30,17204.05,17301.15,-97.1,-6311.5,1283808.5
LONG,2021-12-31 09:15:00+05:30,2021-12-31 14:15:00+05:30,17301.15,17346.85,45.7,2970.5,1286779.0
SHORT,2021-12-31 14:15:00+05:30,2022-01-03 09:15:00+05:30,17346.85,17473.2,-126.35,-8212.75,1278566.25
LONG,2022-01-03 09:15:00+05:30,2022-01-04 13:40:00+05:30,17473.2,17678.55,205.35,13347.75,1291914.0
SHORT,2022-01-04 13:40:00+05:30,2022-01-04 14:30:00+05:30,17678.55,17748.3,-69.75,-4533.75,1287380.25
LONG,2022-01-04 14:30:00+05:30,2022-01-05 09:35:00+05:30,17748.3,17753.6,5.3,344.5,1287724.75
SHORT,2022-01-05 09:35:00+05:30,2022-01-05 12:10:00+05:30,17753.6,17863.15,-109.55,-7120.75,1280604.0
LONG,2022-01-05 12:10:00+05:30,2022-01-06 09:15:00+05:30,17863.15,17748.35,-114.8,-7462.0,1273142.0
SHORT,2022-01-06 09:15:00+05:30,2022-01-06 13:30:00+05:30,17748.35,17730.1,18.25,1186.25,1274328.25
LONG,2022-01-06 13:30:00+05:30,2022-01-07 11:10:00+05:30,17730.1,17824.95,94.85,6165.25,1280493.5
SHORT,2022-01-07 11:10:00+05:30,2022-01-07 15:05:00+05:30,17824.95,17811.55,13.4,871.0,1281364.5
LONG,2022-01-07 15:05:00+05:30,2022-01-11 14:35:00+05:30,17811.55,18030.9,219.35,14257.75,1295622.25
SHORT,2022-01-11 14:35:00+05:30,2022-01-12 09:15:00+05:30,18030.9,18161.9,-131.0,-8515.0,1287107.25
LONG,2022-01-12 09:15:00+05:30,2022-01-13 10:35:00+05:30,18161.9,18171.65,9.75,633.75,1287741.0
SHORT,2022-01-13 10:35:00+05:30,2022-01-13 15:00:00+05:30,18171.65,18251.4,-79.75,-5183.75,1282557.25
LONG,2022-01-13 15:00:00+05:30,2022-01-14 09:15:00+05:30,18251.4,18133.35,-118.05,-7673.25,1274884.0
SHORT,2022-01-14 09:15:00+05:30,2022-01-14 12:45:00+05:30,18133.35,18221.7,-88.35,-5742.75,1269141.25
LONG,2022-01-14 12:45:00+05:30,2022-01-18 09:35:00+05:30,18221.7,18272.7,51.0,3315.0,1272456.25
SHORT,2022-01-18 09:35:00+05:30,2022-01-18 13:05:00+05:30,18272.7,18301.55,-28.85,-1875.25,1270581.0
LONG,2022-01-18 13:05:00+05:30,2022-01-18 14:00:00+05:30,18301.55,18247.3,-54.25,-3526.25,1267054.75
SHORT,2022-01-18 14:00:00+05:30,2022-01-20 15:00:00+05:30,18247.3,17756.45,490.85,31905.25,1298960.0
LONG,2022-01-20 15:00:00+05:30,2022-01-21 09:15:00+05:30,17756.45,17570.2,-186.25,-12106.25,1286853.75
SHORT,2022-01-21 09:15:00+05:30,2022-01-21 13:10:00+05:30,17570.2,17699.95,-129.75,-8433.75,1278420.0
LONG,2022-01-21 13:10:00+05:30,2022-01-21 13:40:00+05:30,17699.95,17602.65,-97.3,-6324.5,1272095.5
SHORT,2022-01-21 13:40:00+05:30,2022-01-21 15:15:00+05:30,17602.65,17634.75,-32.1,-2086.5,1270009.0
LONG,2022-01-21 15:15:00+05:30,2022-01-24 09:25:00+05:30,17634.75,17472.0,-162.75,-10578.75,1259430.25
SHORT,2022-01-24 09:25:00+05:30,2022-01-25 13:45:00+05:30,17472.0,17187.1,284.9,18518.5,1277948.75
LONG,2022-01-25 13:45:00+05:30,2022-01-27 09:15:00+05:30,17187.1,16979.95,-207.15,-13464.75,1264484.0
SHORT,2022-01-27 09:15:00+05:30,2022-01-27 13:05:00+05:30,16979.95,16971.6,8.35,542.75,1265026.75
LONG,2022-01-27 13:05:00+05:30,2022-01-28 13:40:00+05:30,16971.6,17276.95,305.35,19847.75,1284874.5
SHORT,2022-01-28 13:40:00+05:30,2022-01-31 09:15:00+05:30,17276.95,17313.05,-36.1,-2346.5,1282528.0
LONG,2022-01-31 09:15:00+05:30,2022-01-31 15:20:00+05:30,17313.05,17314.2,1.15,74.75,1282602.75
SHORT,2022-01-31 15:20:00+05:30,2022-02-01 09:15:00+05:30,17314.2,17498.15,-183.95,-11956.75,1270646.0
LONG,2022-02-01 09:15:00+05:30,2022-02-01 13:00:00+05:30,17498.15,17435.5,-62.65,-4072.25,1266573.75
SHORT,2022-02-01 13:00:00+05:30,2022-02-02 09:15:00+05:30,17435.5,17709.3,-273.8,-17797.0,1248776.75
LONG,2022-02-02 09:15:00+05:30,2022-02-03 09:30:00+05:30,17709.3,17731.35,22.05,1433.25,1250210.0
SHORT,2022-02-03 09:30:00+05:30,2022-02-04 09:50:00+05:30,17731.35,17616.45,114.9,7468.5,1257678.5
LONG,2022-02-04 09:50:00+05:30,2022-02-04 12:55:00+05:30,17616.45,17481.85,-134.6,-8749.0,1248929.5
SHORT,2022-02-04 12:55:00+05:30,2022-02-08 09:15:00+05:30,17481.85,17279.5,202.35,13152.75,1262082.25
LONG,2022-02-08 09:15:00+05:30,2022-02-08 10:25:00+05:30,17279.5,17142.9,-136.6,-8879.0,1253203.25
SHORT,2022-02-08 10:25:00+05:30,2022-02-08 12:00:00+05:30,17142.9,17202.05,-59.15,-3844.75,1249358.5
LONG,2022-02-08 12:00:00+05:30,2022-02-08 13:05:00+05:30,17202.05,17141.25,-60.8,-3952.0,1245406.5
SHORT,2022-02-08 13:05:00+05:30,2022-02-08 15:00:00+05:30,17141.25,17275.55,-134.3,-8729.5,1236677.0
LONG,2022-02-08 15:00:00+05:30,2022-02-10 09:55:00+05:30,17275.55,17433.55,158.0,10270.0,1246947.0
SHORT,2022-02-10 09:55:00+05:30,2022-02-10 10:30:00+05:30,17433.55,17559.1,-125.55,-8160.75,1238786.25
LONG,2022-02-10 10:30:00+05:30,2022-02-11 09:15:00+05:30,17559.1,17436.0,-123.1,-8001.5,1230784.75
SHORT,2022-02-11 09:15:00+05:30,2022-02-11 12:40:00+05:30,17436.0,17400.95,35.05,2278.25,1233063.0
LONG,2022-02-11 12:40:00+05:30,2022-02-11 14:05:00+05:30,17400.95,17367.8,-33.15,-2154.75,1230908.25
SHORT,2022-02-11 14:05:00+05:30,2022-02-15 09:15:00+05:30,17367.8,16982.4,385.4,25051.0,1255959.25
LONG,2022-02-15 09:15:00+05:30,2022-02-16 10:55:00+05:30,16982.4,17286.35,303.95,19756.75,1275716.0
SHORT,2022-02-16 10:55:00+05:30,2022-02-16 12:30:00+05:30,17286.35,17398.45,-112.1,-7286.5,1268429.5
LONG,2022-02-16 12:30:00+05:30,2022-02-16 14:40:00+05:30,17398.45,17371.85,-26.6,-1729.0,1266700.5
SHORT,2022-02-16 14:40:00+05:30,2022-02-17 12:30:00+05:30,17371.85,17409.15,-37.3,-2424.5,1264276.0
LONG,2022-02-17 12:30:00+05:30,2022-02-17 14:10:00+05:30,17409.15,17329.45,-79.7,-5180.5,1259095.5
SHORT,2022-02-17 14:10:00+05:30,2022-02-18 12:40:00+05:30,17329.45,17360.95,-31.5,-2047.5,1257048.0
LONG,2022-02-18 12:40:00+05:30,2022-02-18 14:15:00+05:30,17360.95,17280.75,-80.2,-5213.0,1251835.0
SHORT,2022-02-18 14:15:00+05:30,2022-02-21 11:10:00+05:30,17280.75,17225.5,55.25,3591.25,1255426.25
LONG,2022-02-21 11:10:00+05:30,2022-02-21 14:05:00+05:30,17225.5,17248.35,22.85,1485.25,1256911.5
SHORT,2022-02-21 14:05:00+05:30,2022-02-22 14:00:00+05:30,17248.35,17023.6,224.75,14608.75,1271520.25
LONG,2022-02-22 14:00:00+05:30,2022-02-23 14:25:00+05:30,17023.6,17124.15,100.55,6535.75,1278056.0
SHORT,2022-02-23 14:25:00+05:30,2022-02-25 09:15:00+05:30,17124.15,16562.3,561.85,36520.25,1314576.25
LONG,2022-02-25 09:15:00+05:30,2022-02-25 12:35:00+05:30,16562.3,16603.6,41.3,2684.5,1317260.75
SHORT,2022-02-25 12:35:00+05:30,2022-02-28 11:00:00+05:30,16603.6,16599.0,4.6,299.0,1317559.75
LONG,2022-02-28 11:00:00+05:30,2022-03-02 09:15:00+05:30,16599.0,16612.3,13.3,864.5,1318424.25
SHORT,2022-03-02 09:15:00+05:30,2022-03-02 15:00:00+05:30,16612.3,16577.85,34.45,2239.25,1320663.5
LONG,2022-03-02 15:00:00+05:30,2022-03-03 12:20:00+05:30,16577.85,16575.65,-2.2,-143.0,1320520.5
SHORT,2022-03-03 12:20:00+05:30,2022-03-04 12:30:00+05:30,16575.65,16288.4,287.25,18671.25,1339191.75
LONG,2022-03-04 12:30:00+05:30,2022-03-04 14:35:00+05:30,16288.4,16301.8,13.4,871.0,1340062.75
SHORT,2022-03-04 14:35:00+05:30,2022-03-07 11:55:00+05:30,16301.8,15935.95,365.85,23780.25,1363843.0
LONG,2022-03-07 11:55:00+05:30,2022-03-07 13:25:00+05:30,15935.95,15829.15,-106.8,-6942.0,1356901.0
SHORT,2022-03-07 13:25:00+05:30,2022-03-07 15:15:00+05:30,15829.15,15896.75,-67.6,-4394.0,1352507.0
LONG,2022-03-07 15:15:00+05:30,2022-03-08 11:15:00+05:30,15896.75,15753.8,-142.95,-9291.75,1343215.25
SHORT,2022-03-08 11:15:00+05:30,2022-03-08 13:50:00+05:30,15753.8,15818.7,-64.9,-4218.5,1338996.75
LONG,2022-03-08 13:50:00+05:30,2022-03-10 12:45:00+05:30,15818.7,16624.5,805.8,52377.0,1391373.75
SHORT,2022-03-10 12:45:00+05:30,2022-03-11 09:35:00+05:30,16624.5,16658.95,-34.45,-2239.25,1389134.5
LONG,2022-03-11 09:35:00+05:30,2022-03-15 09:50:00+05:30,16658.95,16811.2,152.25,9896.25,1399030.75
SHORT,2022-03-15 09:50:00+05:30,2022-03-16 09:15:00+05:30,16811.2,16889.85,-78.65,-5112.25,1393918.5
LONG,2022-03-16 09:15:00+05:30,2022-03-16 13:10:00+05:30,16889.85,16865.3,-24.55,-1595.75,1392322.75
SHORT,2022-03-16 13:10:00+05:30,2022-03-16 15:00:00+05:30,16865.3,16979.8,-114.5,-7442.5,1384880.25
LONG,2022-03-16 15:00:00+05:30,2022-03-21 09:45:00+05:30,16979.8,17260.5,280.7,18245.5,1403125.75
SHORT,2022-03-21 09:45:00+05:30,2022-03-22 12:40:00+05:30,17260.5,17138.55,121.95,7926.75,1411052.5
LONG,2022-03-22 12:40:00+05:30,2022-03-23 11:55:00+05:30,17138.55,17296.05,157.5,10237.5,1421290.0
SHORT,2022-03-23 11:55:00+05:30,2022-03-24 11:05:00+05:30,17296.05,17272.1,23.95,1556.75,1422846.75
LONG,2022-03-24 11:05:00+05:30,2022-03-24 12:10:00+05:30,17272.1,17187.65,-84.45,-5489.25,1417357.5
SHORT,2022-03-24 12:10:00+05:30,2022-03-25 15:20:00+05:30,17187.65,17194.85,-7.2,-468.0,1416889.5
LONG,2022-03-25 15:20:00+05:30,2022-03-28 09:25:00+05:30,17194.85,17082.65,-112.2,-7293.0,1409596.5
SHORT,2022-03-28 09:25:00+05:30,2022-03-28 12:30:00+05:30,17082.65,17136.25,-53.6,-3484.0,1406112.5
LONG,2022-03-28 12:30:00+05:30,2022-03-30 14:00:00+05:30,17136.25,17452.05,315.8,20527.0,1426639.5
SHORT,2022-03-30 14:00:00+05:30,2022-03-31 09:15:00+05:30,17452.05,17535.35,-83.3,-5414.5,1421225.0
LONG,2022-03-31 09:15:00+05:30,2022-03-31 12:05:00+05:30,17535.35,17464.5,-70.85,-4605.25,1416619.75
SHORT,2022-03-31 12:05:00+05:30,2022-03-31 13:05:00+05:30,17464.5,17530.15,-65.65,-4267.25,1412352.5
LONG,2022-03-31 13:05:00+05:30,2022-03-31 14:05:00+05:30,17530.15,17451.7,-78.45,-5099.25,1407253.25
SHORT,2022-03-31 14:05:00+05:30,2022-04-01 09:55:00+05:30,17451.7,17527.45,-75.75,-4923.75,1402329.5
LONG,2022-04-01 09:55:00+05:30,2022-04-04 12:10:00+05:30,17527.45,17924.7,397.25,25821.25,1428150.75
SHORT,2022-04-04 12:10:00+05:30,2022-04-04 13:25:00+05:30,17924.7,17997.6,-72.9,-4738.5,1423412.25
LONG,2022-04-04 13:25:00+05:30,2022-04-05 09:40:00+05:30,17997.6,17985.45,-12.15,-789.75,1422622.5
SHORT,2022-04-05 09:40:00+05:30,2022-04-05 13:10:00+05:30,17985.45,18067.1,-81.65,-5307.25,1417315.25
LONG,2022-04-05 13:10:00+05:30,2022-04-05 14:05:00+05:30,18067.1,18010.95,-56.15,-3649.75,1413665.5
SHORT,2022-04-05 14:05:00+05:30,2022-04-06 12:35:00+05:30,18010.95,17885.75,125.2,8138.0,1421803.5
LONG,2022-04-06 12:35:00+05:30,2022-04-06 13:00:00+05:30,17885.75,17820.55,-65.2,-4238.0,1417565.5
SHORT,2022-04-06 13:00:00+05:30,2022-04-07 11:55:00+05:30,17820.55,17752.5,68.05,4423.25,1421988.75
LONG,2022-04-07 11:55:00+05:30,2022-04-07 13:40:00+05:30,17752.5,17699.35,-53.15,-3454.75,1418534.0
SHORT,2022-04-07 13:40:00+05:30,2022-04-08 12:15:00+05:30,17699.35,17738.1,-38.75,-2518.75,1416015.25
LONG,2022-04-08 12:15:00+05:30,2022-04-11 09:15:00+05:30,17738.1,17711.75,-26.35,-1712.75,1414302.5
SHORT,2022-04-11 09:15:00+05:30,2022-04-11 13:15:00+05:30,17711.75,17753.0,-41.25,-2681.25,1411621.25
LONG,2022-04-11 13:15:00+05:30,2022-04-11 14:55:00+05:30,17753.0,17693.75,-59.25,-3851.25,1407770.0
SHORT,2022-04-11 14:55:00+05:30,2022-04-12 14:05:00+05:30,17693.75,17545.15,148.6,9659.0,1417429.0
LONG,2022-04-12 14:05:00+05:30,2022-04-13 10:25:00+05:30,17545.15,17534.2,-10.95,-711.75,1416717.25
SHORT,2022-04-13 10:25:00+05:30,2022-04-18 14:20:00+05:30,17534.2,17154.35,379.85,24690.25,1441407.5
LONG,2022-04-18 14:20:00+05:30,2022-04-19 13:05:00+05:30,17154.35,17175.45,21.1,1371.5,1442779.0
SHORT,2022-04-19 13:05:00+05:30,2022-04-19 13:35:00+05:30,17175.45,17244.9,-69.45,-4514.25,1438264.75
LONG,2022-04-19 13:35:00+05:30,2022-04-19 14:50:00+05:30,17244.9,17172.5,-72.4,-4706.0,1433558.75
SHORT,2022-04-19 14:50:00+05:30,2022-04-20 09:15:00+05:30,17172.5,17061.3,111.2,7228.0,1440786.75
LONG,2022-04-20 09:15:00+05:30,2022-04-20 13:50:00+05:30,17061.3,17081.2,19.9,1293.5,1442080.25
SHORT,2022-04-20 13:50:00+05:30,2022-04-21 09:15:00+05:30,17081.2,17245.85,-164.65,-10702.25,1431378.0
LONG,2022-04-21 09:15:00+05:30,2022-04-22 09:15:00+05:30,17245.85,17210.25,-35.6,-2314.0,1429064.0
SHORT,2022-04-22 09:15:00+05:30,2022-04-22 12:00:00+05:30,17210.25,17307.5,-97.25,-6321.25,1422742.75
LONG,2022-04-22 12:00:00+05:30,2022-04-22 14:00:00+05:30,17307.5,17200.15,-107.35,-6977.75,1415765.0
SHORT,2022-04-22 14:00:00+05:30,2022-04-26 09:15:00+05:30,17200.15,17137.55,62.6,4069.0,1419834.0
LONG,2022-04-26 09:15:00+05:30,2022-04-26 12:45:00+05:30,17137.55,17104.1,-33.45,-2174.25,1417659.75
SHORT,2022-04-26 12:45:00+05:30,2022-04-26 14:15:00+05:30,17104.1,17159.25,-55.15,-3584.75,1414075.0
LONG,2022-04-26 14:15:00+05:30,2022-04-27 09:15:00+05:30,17159.25,17094.4,-64.85,-4215.25,1409859.75
SHORT,2022-04-27 09:15:00+05:30,2022-04-27 13:40:00+05:30,17094.4,17048.25,46.15,2999.75,1412859.5
LONG,2022-04-27 13:40:00+05:30,2022-04-28 15:05:00+05:30,17048.25,17235.8,187.55,12190.75,1425050.25
SHORT,2022-04-28 15:05:00+05:30,2022-04-29 09:15:00+05:30,17235.8,17317.8,-82.0,-5330.0,1419720.25
LONG,2022-04-29 09:15:00+05:30,2022-04-29 14:05:00+05:30,17317.8,17287.9,-29.9,-1943.5,1417776.75
SHORT,2022-04-29 14:05:00+05:30,2022-05-02 14:50:00+05:30,17287.9,17069.45,218.45,14199.25,1431976.0
LONG,2022-05-02 14:50:00+05:30,2022-05-04 10:25:00+05:30,17069.45,16978.75,-90.7,-5895.5,1426080.5
SHORT,2022-05-04 10:25:00+05:30,2022-05-05 09:35:00+05:30,16978.75,16849.3,129.45,8414.25,1434494.75
LONG,2022-05-05 09:35:00+05:30,2022-05-05 13:10:00+05:30,16849.3,16812.9,-36.4,-2366.0,1432128.75
SHORT,2022-05-05 13:10:00+05:30,2022-05-09 12:25:00+05:30,16812.9,16339.85,473.05,30748.25,1462877.0
LONG,2022-05-09 12:25:00+05:30,2022-05-09 14:00:00+05:30,16339.85,16253.7,-86.15,-5599.75,1457277.25
SHORT,2022-05-09 14:00:00+05:30,2022-05-09 14:45:00+05:30,16253.7,16380.15,-126.45,-8219.25,1449058.0
LONG,2022-05-09 14:45:00+05:30,2022-05-10 14:55:00+05:30,16380.15,16278.35,-101.8,-6617.0,1442441.0
SHORT,2022-05-10 14:55:00+05:30,2022-05-11 14:00:00+05:30,16278.35,16160.3,118.05,7673.25,1450114.25
LONG,2022-05-11 14:00:00+05:30,2022-05-12 09:15:00+05:30,16160.3,15959.6,-200.7,-13045.5,1437068.75
SHORT,2022-05-12 09:15:00+05:30,2022-05-13 09:15:00+05:30,15959.6,15936.55,23.05,1498.25,1438567.0
LONG,2022-05-13 09:15:00+05:30,2022-05-13 14:05:00+05:30,15936.55,15965.45,28.9,1878.5,1440445.5
SHORT,2022-05-13 14:05:00+05:30,2022-05-16 09:35:00+05:30,15965.45,15938.55,26.9,1748.5,1442194.0
LONG,2022-05-16 09:35:00+05:30,2022-05-16 12:00:00+05:30,15938.55,15816.05,-122.5,-7962.5,1434231.5
SHORT,2022-05-16 12:00:00+05:30,2022-05-17 09:15:00+05:30,15816.05,15945.75,-129.7,-8430.5,1425801.0
LONG,2022-05-17 09:15:00+05:30,2022-05-18 12:20:00+05:30,15945.75,16260.05,314.3,20429.5,1446230.5
SHORT,2022-05-18 12:20:00+05:30,2022-05-18 13:35:00+05:30,16260.05,16340.85,-80.8,-5252.0,1440978.5
LONG,2022-05-18 13:35:00+05:30,2022-05-19 09:15:00+05:30,16340.85,15923.9,-416.95,-27101.75,1413876.75
SHORT,2022-05-19 09:15:00+05:30,2022-05-20 09:15:00+05:30,15923.9,16071.75,-147.85,-9610.25,1404266.5
LONG,2022-05-20 09:15:00+05:30,2022-05-20 12:15:00+05:30,16071.75,16134.0,62.25,4046.25,1408312.75
SHORT,2022-05-20 12:15:00+05:30,2022-05-20 13:05:00+05:30,16134.0,16203.45,-69.45,-4514.25,1403798.5
LONG,2022-05-20 13:05:00+05:30,2022-05-23 14:00:00+05:30,16203.45,16288.5,85.05,5528.25,1409326.75
SHORT,2022-05-23 14:00:00+05:30,2022-05-24 11:50:00+05:30,16288.5,16237.0,51.5,3347.5,1412674.25
LONG,2022-05-24 11:50:00+05:30,2022-05-24 13:15:00+05:30,16237.0,16151.55,-85.45,-5554.25,1407120.0
SHORT,2022-05-24 13:15:00+05:30,2022-05-25 09:15:00+05:30,16151.55,16205.3,-53.75,-3493.75,1403626.25
LONG,2022-05-25 09:15:00+05:30,2022-05-25 11:45:00+05:30,16205.3,16079.35,-125.95,-8186.75,1395439.5
SHORT,2022-05-25 11:45:00+05:30,2022-05-26 12:50:00+05:30,16079.35,16002.05,77.3,5024.5,1400464.0
LONG,2022-05-26 12:50:00+05:30,2022-05-31 09:15:00+05:30,16002.05,16577.65,575.6,37414.0,1437878.0
SHORT,2022-05-31 09:15:00+05:30,2022-05-31 10:40:00+05:30,16577.65,16640.3,-62.65,-4072.25,1433805.75
LONG,2022-05-31 10:40:00+05:30,2022-05-31 15:10:00+05:30,16640.3,16556.8,-83.5,-5427.5,1428378.25
SHORT,2022-05-31 15:10:00+05:30,2022-06-01 15:15:00+05:30,16556.8,16542.6,14.2,923.0,1429301.25
LONG,2022-06-01 15:15:00+05:30,2022-06-02 09:15:00+05:30,16542.6,16459.75,-82.85,-5385.25,1423916.0
SHORT,2022-06-02 09:15:00+05:30,2022-06-02 12:30:00+05:30,16459.75,16587.2,-127.45,-8284.25,1415631.75
LONG,2022-06-02 12:30:00+05:30,2022-06-03 13:25:00+05:30,16587.2,16692.7,105.5,6857.5,1422489.25
SHORT,2022-06-03 13:25:00+05:30,2022-06-06 12:45:00+05:30,16692.7,16579.3,113.4,7371.0,1429860.25
LONG,2022-06-06 12:45:00+05:30,2022-06-07 09:15:00+05:30,16579.3,16410.95,-168.35,-10942.75,1418917.5
SHORT,2022-06-07 09:15:00+05:30,2022-06-08 10:35:00+05:30,16410.95,16465.7,-54.75,-3558.75,1415358.75
LONG,2022-06-08 10:35:00+05:30,2022-06-08 13:10:00+05:30,16465.7,16401.2,-64.5,-4192.5,1411166.25
SHORT,2022-06-08 13:10:00+05:30,2022-06-09 10:40:00+05:30,16401.2,16377.25,23.95,1556.75,1412723.0
LONG,2022-06-09 10:40:00+05:30,2022-06-09 13:00:00+05:30,16377.25,16341.3,-35.95,-2336.75,1410386.25
SHORT,2022-06-09 13:00:00+05:30,2022-06-09 14:25:00+05:30,16341.3,16413.8,-72.5,-4712.5,1405673.75
LONG,2022-06-09 14:25:00+05:30,2022-06-10 09:15:00+05:30,16413.8,16308.95,-104.85,-6815.25,1398858.5
